Course ID,Course Full Name,summary,summary_lower,parsed_duration_hours,duration_parse_confidence,parsed_prerequisite_text,mapped_prerequisite_course_id,prerequisite_map_note,parsed_grade_hint,parsed_audience_text
8618,The Selling Team,"The Senior Leaders Speakers Series hosted a talk entitled The Selling Team on Wednesday, July 22, 2015. On this recording you will hear Tim Conway, President of U.S. Public Sector speak on how to transform your organization and share responsibilities across roles for sales that enable account growth. ","the senior leaders speakers series hosted a talk entitled the selling team on wednesday, july 22, 2015. on this recording you will hear tim conway, president of u.s. public sector speak on how to transform your organization and share responsibilities across roles for sales that enable account growth. ",2.0,0.2,,,,,
8619,Productivity Improvement Through Lean Transformation for BPS,"<div class=""editor-indent"" style=""margin-left: 30px;""><p><p><b>Summary:&nbsp;</b></p></p><p><p>This program provides an overview of Lean program. Lean program is a systematic approach to maximize the value provided to the customer.</p></p><p><p><b><br></b></p></p><p><p><b>Intended Audience:</b></p></p><p><p>All BPO Employees.</p></p><p><p><b>Learning Objectives:&nbsp;</b></p></p><p><p>Enhance NTT Data delivery capabilities. Develop and deploy best practice management system by having in place the best available managerial tools and focus on developing the skills of our teams thereby establishing a high performance culture.</p></p><p><p><b>Mode of Training</b></p></p><p><p>E – Learning.</p></p></div><p><p></p><p></p><br></p>","<div class=""editor-indent"" style=""margin-left: 30px;""><p><p><b>summary:&nbsp;</b></p></p><p><p>this program provides an overview of lean program. lean program is a systematic approach to maximize the value provided to the customer.</p></p><p><p><b><br></b></p></p><p><p><b>intended audience:</b></p></p><p><p>all bpo employees.</p></p><p><p><b>learning objectives:&nbsp;</b></p></p><p><p>enhance ntt data delivery capabilities. develop and deploy best practice management system by having in place the best available managerial tools and focus on developing the skills of our teams thereby establishing a high performance culture.</p></p><p><p><b>mode of training</b></p></p><p><p>e – learning.</p></p></div><p><p></p><p></p><br></p>",2.0,0.2,,,,,</b></p></p><p><p>All BPO Employees
8620,SAP Advanced Basis Administration,"<p><a href=""https://lmsqa.portal.nttdatainc.com/course/view.php?id=8439""><strong></strong></a></p><p><strong>Overview:<br></strong><span lang=""EN-US"">SAP Advanced Basis Administration</span>&nbsp;Certification contains 6 technical courses and required to complete career progression plan for Grade 6.</p><p></p><ul><li>Unix Administration and Architecture</li><li>Solution Manager Basic Configuration</li><li>HANA installation &amp; Architecture</li><li>Upgrade ECC</li><li>HANA Database Administration</li><li>SAP Printers&nbsp;<br></li></ul><p></p><p><b>Pre-Requisites:<br></b>For Employees in Grade 6 it is mandatory to complete the&nbsp;<span lang=""EN-US"">SAP Advanced Basis Administration</span>&nbsp;certification program in their respective areas of expertise. Employees above the specified designations/levels can also give the SAP Basic certification exam though it is not mandatory for them.</p><p></p><p><b>Mode of Training<br></b>E-Learning and Instructor led training</p><p><strong>Mode of Assessment:<br></strong>Online test (quiz)<br></p><p><b>Note:<br></b>The assessment module will be automatically enabled once you complete all the Technical trainings.</p>","<p><a href=""https://lmsqa.portal.nttdatainc.com/course/view.php?id=8439""><strong></strong></a></p><p><strong>overview:<br></strong><span lang=""en-us"">sap advanced basis administration</span>&nbsp;certification contains 6 technical courses and required to complete career progression plan for grade 6.</p><p></p><ul><li>unix administration and architecture</li><li>solution manager basic configuration</li><li>hana installation &amp; architecture</li><li>upgrade ecc</li><li>hana database administration</li><li>sap printers&nbsp;<br></li></ul><p></p><p><b>pre-requisites:<br></b>for employees in grade 6 it is mandatory to complete the&nbsp;<span lang=""en-us"">sap advanced basis administration</span>&nbsp;certification program in their respective areas of expertise. employees above the specified designations/levels can also give the sap basic certification exam though it is not mandatory for them.</p><p></p><p><b>mode of training<br></b>e-learning and instructor led training</p><p><strong>mode of assessment:<br></strong>online test (quiz)<br></p><p><b>note:<br></b>the assessment module will be automatically enabled once you complete all the technical trainings.</p>",2.0,0.2,"<br></b>For Employees in Grade 6 it is mandatory to complete the&nbsp;<span lang=""EN-US"">SAP Advanced Basis Administration</span>&nbsp;certification program in their respective areas of expertise",8620.0,Mapped to catalog course 'SAP Advanced Basis Administration' (score=1.00).,6+,
8621,Hot Topic Webinars,"<p></p><p><b>Hot Topics&nbsp;</b>is a series of training webinars that are intended to enable our sales team to become knowledgeable and proficient in our full portfolio of solutions.</p><p>In addition, there are also sessions on tools and processes necessary to support the sales process.</p><p></p><p></p><p>Although the target audience for Hot Topic webinars is sales, anyone with an interest is welcome to view the recording and learn more about our solutions.</p><p><br></p><p>For questions contact: na.sales.enablement.learning@nttdata.com</p><br><br><p></p>","<p></p><p><b>hot topics&nbsp;</b>is a series of training webinars that are intended to enable our sales team to become knowledgeable and proficient in our full portfolio of solutions.</p><p>in addition, there are also sessions on tools and processes necessary to support the sales process.</p><p></p><p></p><p>although the target audience for hot topic webinars is sales, anyone with an interest is welcome to view the recording and learn more about our solutions.</p><p><br></p><p>for questions contact: na.sales.enablement.learning@nttdata.com</p><br><br><p></p>",2.0,0.2,,,,,"for Hot Topic webinars is sales, anyone with an interest is welcome to view the recording and learn more about our solutions"
8625,Hot Topic - Business Process Optimization,"<div class=""editor-indent"" style=""margin-left: 30px;""><p>This course is part of the Sales Enablement – Hot Topics Training Series. The topic featured in this webinar is&nbsp;Business Process Optimization, &nbsp;presented by Jack Blair.&nbsp; The Hot Topic webinar sessions will all feature hot topics including frameworks, competencies, and services offerings available at NTT DATA.</p></div>","<div class=""editor-indent"" style=""margin-left: 30px;""><p>this course is part of the sales enablement – hot topics training series. the topic featured in this webinar is&nbsp;business process optimization, &nbsp;presented by jack blair.&nbsp; the hot topic webinar sessions will all feature hot topics including frameworks, competencies, and services offerings available at ntt data.</p></div>",2.0,0.2,,,,,
8628,Surveys on New Employee Orientation and Leadership Development Program,"<div class=""editor-indent"" style=""margin-left: 30px;""><p><p><strong>Summary&nbsp;</strong></p></p><p><p>This course is intended to collect the feedback on the programs conducted/facilitated by Talent Development Team.</p></p><p><p><strong>Pre-requisites:&nbsp;</strong></p></p><p><p>Employees who have completed their New Employee orientation &amp;/or employees who are member of Leadership Development Program.</p></p></div><p><br></p>","<div class=""editor-indent"" style=""margin-left: 30px;""><p><p><strong>summary&nbsp;</strong></p></p><p><p>this course is intended to collect the feedback on the programs conducted/facilitated by talent development team.</p></p><p><p><strong>pre-requisites:&nbsp;</strong></p></p><p><p>employees who have completed their new employee orientation &amp;/or employees who are member of leadership development program.</p></p></div><p><br></p>",2.0,0.2,&nbsp;</strong></p></p><p><p>Employees who have completed their New Employee orientation &amp;/or employees who are member of Leadership Development Program.</p></p></div><p><br></p>,7075.0,Mapped to catalog course 'Member' (score=1.00).,,
8646,Hot Topic - AIM Frameworks DynAMO,"<div class=""editor-indent"" style=""margin-left: 30px;""><p>This course is part of the Sales and Client Management Hot Topics Training. The topic featured in this webinar is AIM Frameworks - DynAMO. This course is scheduled for August 18, 2015 and will be presented by Walid Farha. The recording will be available via e-learning videos after the session. The Hot Topic sessions will all feature hot topics including frameworks, competencies, and services offerings available at NTT DATA.</p></div>","<div class=""editor-indent"" style=""margin-left: 30px;""><p>this course is part of the sales and client management hot topics training. the topic featured in this webinar is aim frameworks - dynamo. this course is scheduled for august 18, 2015 and will be presented by walid farha. the recording will be available via e-learning videos after the session. the hot topic sessions will all feature hot topics including frameworks, competencies, and services offerings available at ntt data.</p></div>",2.0,0.2,,,,,
8681,Overview of Occupational Health and Safety at NTT DATA PSV,"<p><b>Summary:&nbsp;<br></b><span lang=""EN-US"">The course aims to assist NTT DATA PSV employees to meet their responsibilities under the Victorian Occupational Health and Safety (OHS) Act and to provide practical help in establishing, maintaining and integrating an OHS Management System into every aspect of our core business.</span></p><p><b>Program:&nbsp;</b><br><span lang=""EN-US"">PSV Engagement.</span></p><p><b>Intended Audience:<br></b>All PSV staff.</p><p><b><span lang=""EN-US"">Learning Objectives:&nbsp;</span></b><br><span lang=""EN-US"">In this course, you will learn the relevant legislative framework in Victoria, obligations and requirements, as well as examples and guidelines.</span></p><p><span lang=""EN-US""><b>Mode of Training</b><br></span><span lang=""EN-US"">E – Learning.</span></p><p><br></p>","<p><b>summary:&nbsp;<br></b><span lang=""en-us"">the course aims to assist ntt data psv employees to meet their responsibilities under the victorian occupational health and safety (ohs) act and to provide practical help in establishing, maintaining and integrating an ohs management system into every aspect of our core business.</span></p><p><b>program:&nbsp;</b><br><span lang=""en-us"">psv engagement.</span></p><p><b>intended audience:<br></b>all psv staff.</p><p><b><span lang=""en-us"">learning objectives:&nbsp;</span></b><br><span lang=""en-us"">in this course, you will learn the relevant legislative framework in victoria, obligations and requirements, as well as examples and guidelines.</span></p><p><span lang=""en-us""><b>mode of training</b><br></span><span lang=""en-us"">e – learning.</span></p><p><br></p>",2.0,0.2,,,,,<br></b>All PSV staff
8682,SAP CRM Account Contact Management,"Summary:   This course Comprises of     •Overview of the Account and Contact Management  •Business Partner, its roles and its Categories.  •Distribution of Business Partner Master Data.  •Account Classification and Account Life Cycle.      Pre-requisites:  You should have basic Knowledge in    •Partner Master Data  •Business  •Organizational Data  •Transaction types  •Item Categories      Intended Audience:   Grade 5 and above     Learning Objectives:  The objectives of the course is to Know about    •Overview of the Account and Contact Management  •Learn Business Partner and its Usage  •Account Classification, Fact Sheet      Mode of Training  E – Learning.  ","summary:   this course comprises of     •overview of the account and contact management  •business partner, its roles and its categories.  •distribution of business partner master data.  •account classification and account life cycle.      pre-requisites:  you should have basic knowledge in    •partner master data  •business  •organizational data  •transaction types  •item categories      intended audience:   grade 5 and above     learning objectives:  the objectives of the course is to know about    •overview of the account and contact management  •learn business partner and its usage  •account classification, fact sheet      mode of training  e – learning.  ",2.0,0.2,"You should have basic Knowledge in •Partner Master Data •Business •Organizational Data •Transaction types •Item Categories Intended Audience: Grade 5 and above Learning Objectives: The objectives of the course is to Know about •Overview of the Account and Contact Management •Learn Business Partner and its Usage •Account Classification, Fact Sheet Mode of Training E – Learning",13971.0,Mapped to catalog course 'FA' (score=1.00).,5+,"Grade 5 and above     Learning Objectives:  The objectives of the course is to Know about    •Overview of the Account and Contact Management  •Learn Business Partner and its Usage  •Account Classification, Fact Sheet      Mode of Training  E – Learning"
8694,SAP CRM Partner Processing,,,2.0,0.2,,,,,
8695,SAP CRM Actions Management,Summary:   This course Comprises of     •Actions and its features.  •Action Profile Determination and Business Scenario.  •Processing actions and processing times.      Pre-requisites:  You should have basic Knowledge in    •CRM Basics  •CRM process flow      Intended Audience:   Grade 5 and above    Learning Objectives:  The objectives of the course is to Know about    •Overview of Actions  •Features of Actions  •Business scenario for Actions.  •Action Profile determinations  •Processing actions and processing times  •Action Monitor    ,summary:   this course comprises of     •actions and its features.  •action profile determination and business scenario.  •processing actions and processing times.      pre-requisites:  you should have basic knowledge in    •crm basics  •crm process flow      intended audience:   grade 5 and above    learning objectives:  the objectives of the course is to know about    •overview of actions  •features of actions  •business scenario for actions.  •action profile determinations  •processing actions and processing times  •action monitor    ,2.0,0.2,You should have basic Knowledge in •CRM Basics •CRM process flow Intended Audience: Grade 5 and above Learning Objectives: The objectives of the course is to Know about •Overview of Actions •Features of Actions •Business scenario for Actions,15174.0,Mapped to catalog course 'Edge' (score=1.00).,5+,Grade 5 and above    Learning Objectives:  The objectives of the course is to Know about    •Overview of Actions  •Features of Actions  •Business scenario for Actions
8703,Communication Training (Ascentify e-suite),"<div class=""editor-indent"" style=""margin-left: 30px;""><p><b>Summary:</b></p><p><div>Communication Training for freshers</div></p><p><div><br></div></p><p><div><b>Intended Audience:</b></div></p><p><div>Freshers</div></p><p><div><br></div></p><p><div><b>Learning Objectives:</b></div></p><p><div>At the end of the session you will be able to:</div></p></div><p><div><ul><ul><li>Understand communication and importance of articulation.</li><li>Build on Pronunciation; Consonant &amp; Vowel sounds / Syllable stress</li><li>Build on Grammar / Soft – skills / Culture sensitisation / Listening &amp; Comprehension</li></ul></ul></div><br></p>","<div class=""editor-indent"" style=""margin-left: 30px;""><p><b>summary:</b></p><p><div>communication training for freshers</div></p><p><div><br></div></p><p><div><b>intended audience:</b></div></p><p><div>freshers</div></p><p><div><br></div></p><p><div><b>learning objectives:</b></div></p><p><div>at the end of the session you will be able to:</div></p></div><p><div><ul><ul><li>understand communication and importance of articulation.</li><li>build on pronunciation; consonant &amp; vowel sounds / syllable stress</li><li>build on grammar / soft – skills / culture sensitisation / listening &amp; comprehension</li></ul></ul></div><br></p>",2.0,0.2,,,,,</b></div></p><p><div>Freshers</div></p><p><div><br></div></p><p><div><b>Learning Objectives:</b></div></p><p><div>At the end of the session you will be able to:</div></p></div><p><div><ul><ul><li>Understand communication and importance of articulation
8720,SAP CRM Organizational Management,,,2.0,0.2,,,,,
8727,Learning at Lunch - Testing for Accessiblity,,,2.0,0.2,,,,,
8728,SAP CRM Product Master,,,2.0,0.2,,,,,
8729,SAP CRM Pricing,,,2.0,0.2,,,,,
8731,NTT DATA Culture & Leadership Initiative,"<div class=""editor-indent"" style=""margin-left: 30px;""><p>As our company continues to grow, our culture and the way we lead become more important than ever.&nbsp;</p><p>With ambitious goals, including significant revenue growth in the next five years, we are committed to building the right culture to achieve this vision.&nbsp;</p><p></p><div><br></div><p></p><p><br></p></div><p><br></p>","<div class=""editor-indent"" style=""margin-left: 30px;""><p>as our company continues to grow, our culture and the way we lead become more important than ever.&nbsp;</p><p>with ambitious goals, including significant revenue growth in the next five years, we are committed to building the right culture to achieve this vision.&nbsp;</p><p></p><div><br></div><p></p><p><br></p></div><p><br></p>",2.0,0.2,,,,,
8742,Latest QA Industry Trends,"Program Description:   The current landscape of testing is changing dramatically due to the Internet of Things (IoT), as well as the continued adoption of Agile, DevOps, and other Continuous Integration approaches. Our clients are looking for NTT DATA to help them navigate these changes by providing testing services that deliver high quality results in far less time than traditional methods. Please listen to the Senior Leaders talk to hear Tim McClung, Senior Director, and Nikhil Joshi, Vice President of NTT DATA’s QA practice, discuss how we are adapting our solutions to respond to these changes in the testing environment to achieve successful client outcomes.  ","program description:   the current landscape of testing is changing dramatically due to the internet of things (iot), as well as the continued adoption of agile, devops, and other continuous integration approaches. our clients are looking for ntt data to help them navigate these changes by providing testing services that deliver high quality results in far less time than traditional methods. please listen to the senior leaders talk to hear tim mcclung, senior director, and nikhil joshi, vice president of ntt data’s qa practice, discuss how we are adapting our solutions to respond to these changes in the testing environment to achieve successful client outcomes.  ",2.0,0.2,,,,,
8752,SAP CRM Overview,,,2.0,0.2,,,,,
8753,SAP CRM Date Status Text Management,,,2.0,0.2,,,,,
8758,Chapter 1 - The Evolution of Health Plans,"<div class=""editor-indent"" style=""margin-left: 30px;""><p><div>•Definition of “Managed care” and “Health plan”</div></p><p><div>•The Development of Health Plans</div></p><p><div>•Historical&nbsp;Milestones</div></p><p><div>•To&nbsp;identify 3 key factors in the evolution of Health plans</div></p><p><div>•To discuss how Health plans have responded to the problems of high healthcare costs &amp; reduced access to health coverage</div></p><p><div>•Current factors in the Evolution of Health Plans</div></p><p><div>•Response of Health Plans</div></p><p><div>•List some of components that define Quality of Health Plan</div></p></div><p><br></p>","<div class=""editor-indent"" style=""margin-left: 30px;""><p><div>•definition of “managed care” and “health plan”</div></p><p><div>•the development of health plans</div></p><p><div>•historical&nbsp;milestones</div></p><p><div>•to&nbsp;identify 3 key factors in the evolution of health plans</div></p><p><div>•to discuss how health plans have responded to the problems of high healthcare costs &amp; reduced access to health coverage</div></p><p><div>•current factors in the evolution of health plans</div></p><p><div>•response of health plans</div></p><p><div>•list some of components that define quality of health plan</div></p></div><p><br></p>",2.0,0.2,,,,,
8760,Introduction to Banking,"<p><b>Summary: <br></b><span lang=""EN-US"">To provide information on:</span></p><p></p><ul><li>How Banks makes Money</li><li>Types of Banking</li><li>Current challenges</li><li>New Banking Trends</li></ul><p></p><p><b>Intended Audience:<br></b>Open for all.</p><p><b><span lang=""EN-US"">Learning Objectives: </span></b><br><span lang=""EN-US"">When you complete this presentation you will be able to understand QAT Overview.</span></p><p><b><span lang=""EN-US"">Mode of Training<br></span></b><span lang=""EN-US"">E – Learning.</span></p><p><br></p>","<p><b>summary: <br></b><span lang=""en-us"">to provide information on:</span></p><p></p><ul><li>how banks makes money</li><li>types of banking</li><li>current challenges</li><li>new banking trends</li></ul><p></p><p><b>intended audience:<br></b>open for all.</p><p><b><span lang=""en-us"">learning objectives: </span></b><br><span lang=""en-us"">when you complete this presentation you will be able to understand qat overview.</span></p><p><b><span lang=""en-us"">mode of training<br></span></b><span lang=""en-us"">e – learning.</span></p><p><br></p>",2.0,0.2,,,,,<br></b>Open for all
